ticket_id,customer_id,issue_type,priority,created_date,resolution_status,resolution_time_hours,satisfaction_rating,channel
TICK_03863,CUST_03328,Product Inquiry,Medium,2023-12-01,Closed,51.9,1.0,Phone
TICK_03864,CUST_09188,Product Inquiry,Medium,2024-08-29,Closed,5.8,,Phone
TICK_03865,CUST_06223,Technical,Low,2024-11-24,Escalated,26.9,,Phone
TICK_03866,CUST_01752,Technical,Low,2024-07-27,Resolved,62.8,,Phone
TICK_03867,CUST_07343,Complaint,Critical,2024-01-17,Closed,57.2,5.0,Chat
TICK_03868,CUST_07318,Technical,Low,2024-04-23,Escalated,0.6,,Phone
TICK_03869,CUST_07956,Product Inquiry,Low,2025-02-10,Resolved,10.7,2.0,In-App
TICK_03870,CUST_04117,Billing,High,2025-04-16,Resolved,22.7,4.0,Chat
TICK_03871,CUST_06322,Feature Request,Low,2025-06-12,Closed,20.2,,Phone
TICK_03872,CUST_06764,Billing,Low,2024-11-26,Resolved,5.3,,Phone
TICK_03873,CUST_03833,Billing,Medium,2024-09-02,In Progress,26.4,2.0,Phone
TICK_03874,CUST_03935,Feature Request,High,2024-08-24,Closed,8.6,3.0,Phone
TICK_03875,CUST_02068,Technical,Low,2025-05-26,Resolved,9.2,3.0,In-App
TICK_03876,CUST_05780,Technical,High,2024-02-12,Escalated,29.2,5.0,Phone
TICK_03877,CUST_06374,Billing,Medium,2025-02-16,In Progress,1.0,,In-App
TICK_03878,CUST_01691,Billing,Medium,2024-11-04,Closed,31.7,4.0,In-App
TICK_03879,CUST_04801,Technical,Medium,2024-08-03,Resolved,37.7,,Phone
TICK_03880,CUST_06320,Feature Request,High,2025-04-11,Resolved,4.3,,Phone
TICK_03881,CUST_00073,Complaint,Low,2024-03-19,Resolved,62.8,1.0,In-App
TICK_03882,CUST_04309,Product Inquiry,High,2024-06-24,In Progress,48.3,,Phone
TICK_03883,CUST_05978,Complaint,Low,2024-10-17,Closed,0.7,,Email
TICK_03884,CUST_08460,Technical,Critical,2025-09-10,Resolved,14.8,5.0,Email
TICK_03885,CUST_05485,Product Inquiry,Medium,2024-03-05,Resolved,122.5,,In-App
TICK_03886,CUST_06064,Billing,Medium,2024-07-09,Escalated,10.7,,Phone
TICK_03887,CUST_05471,Product Inquiry,Medium,2024-08-09,Resolved,33.7,,Email
TICK_03888,CUST_07309,Technical,Low,2024-09-01,Closed,1.2,,In-App
TICK_03889,CUST_07673,Billing,High,2024-10-06,Escalated,12.2,1.0,Email
TICK_03890,CUST_09029,Complaint,Low,2024-12-14,Closed,27.1,1.0,Email
TICK_03891,CUST_01124,Product Inquiry,Low,2024-10-27,Resolved,27.8,,Phone
TICK_03892,CUST_02949,Product Inquiry,Medium,2025-08-21,Closed,0.1,,Phone
TICK_03893,CUST_09528,Billing,Low,2024-06-01,In Progress,10.0,,Phone
TICK_03894,CUST_08036,Complaint,Low,2024-11-08,In Progress,50.3,4.0,Chat
TICK_03895,CUST_03123,Complaint,Low,2025-04-29,Resolved,8.8,3.0,Email
TICK_03896,CUST_00416,Technical,Low,2025-09-18,In Progress,163.7,,In-App
TICK_03897,CUST_01384,Feature Request,Medium,2024-06-26,Resolved,48.7,5.0,Phone
TICK_03898,CUST_07188,Feature Request,Medium,2024-09-22,Escalated,48.0,4.0,In-App
TICK_03899,CUST_06523,Feature Request,Medium,2024-04-21,Resolved,1.6,1.0,Phone
TICK_03900,CUST_02970,Product Inquiry,Medium,2024-11-30,Resolved,106.3,3.0,In-App
TICK_03901,CUST_04045,Complaint,High,2025-07-11,In Progress,7.2,3.0,Email
TICK_03902,CUST_04212,Product Inquiry,Low,2023-11-02,Escalated,4.5,2.0,Chat
TICK_03903,CUST_07808,Technical,Low,2024-09-30,In Progress,13.3,4.0,Email
TICK_03904,CUST_06374,Billing,Medium,2025-02-13,Closed,63.1,,Chat
TICK_03905,CUST_05265,Billing,Medium,2023-11-05,Resolved,55.3,4.0,In-App
TICK_03906,CUST_02066,Feature Request,High,2025-05-05,Resolved,8.4,,Email
TICK_03907,CUST_00937,Feature Request,Low,2023-11-24,Closed,14.8,1.0,In-App
TICK_03908,CUST_06449,Product Inquiry,Low,2024-12-08,Escalated,28.6,2.0,In-App
TICK_03909,CUST_04972,Product Inquiry,Low,2024-08-16,In Progress,23.7,,Phone
TICK_03910,CUST_08934,Technical,Low,2024-04-19,Resolved,1.4,,Phone
TICK_03911,CUST_09635,Product Inquiry,Low,2024-05-30,In Progress,35.0,3.0,In-App
TICK_03912,CUST_00759,Technical,Medium,2024-03-25,In Progress,7.0,1.0,Email
TICK_03913,CUST_07695,Technical,Medium,2025-01-05,Closed,3.7,1.0,In-App
TICK_03914,CUST_06802,Product Inquiry,Low,2025-01-04,In Progress,74.4,3.0,Email
TICK_03915,CUST_09778,Technical,Medium,2025-08-22,In Progress,17.2,,In-App
TICK_03916,CUST_03302,Billing,High,2024-01-17,Resolved,8.4,,Chat
TICK_03917,CUST_04433,Feature Request,Low,2025-08-06,Closed,10.0,2.0,In-App
TICK_03918,CUST_02518,Technical,Medium,2025-05-30,Resolved,17.6,,Email
TICK_03919,CUST_02713,Billing,High,2024-04-25,In Progress,15.0,,Phone
TICK_03920,CUST_03749,Technical,Low,2024-03-06,In Progress,16.6,2.0,Chat
TICK_03921,CUST_05309,Billing,Medium,2024-12-15,Resolved,22.6,1.0,Phone
TICK_03922,CUST_05939,Product Inquiry,Low,2023-12-06,In Progress,4.7,,Phone
TICK_03923,CUST_05161,Technical,High,2025-01-13,Closed,22.9,4.0,Chat
TICK_03924,CUST_06782,Billing,Medium,2023-09-09,Resolved,12.7,,In-App
TICK_03925,CUST_04278,Product Inquiry,Medium,2025-05-15,Escalated,13.9,,Phone
TICK_03926,CUST_01260,Product Inquiry,Low,2024-05-24,Escalated,7.2,4.0,In-App
TICK_03927,CUST_00513,Technical,Low,2024-03-21,In Progress,9.5,5.0,Email
TICK_03928,CUST_01279,Technical,Low,2025-01-09,Resolved,16.2,2.0,In-App
TICK_03929,CUST_06040,Technical,Medium,2024-08-31,Closed,67.4,1.0,Email
TICK_03930,CUST_04533,Technical,Medium,2024-12-10,Escalated,0.9,1.0,Email
TICK_03931,CUST_02509,Complaint,High,2024-10-11,Escalated,8.0,4.0,Email
TICK_03932,CUST_06305,Complaint,Low,2025-09-01,Resolved,108.4,4.0,In-App
TICK_03933,CUST_06914,Feature Request,Medium,2024-09-18,Resolved,49.5,,Chat
TICK_03934,CUST_09557,Complaint,Low,2024-04-02,In Progress,5.5,3.0,Chat
TICK_03935,CUST_02169,Billing,Low,2024-11-25,Resolved,12.5,1.0,In-App
TICK_03936,CUST_05250,Complaint,Low,2024-07-22,Closed,8.6,5.0,Chat
TICK_03937,CUST_09108,Technical,Critical,2023-10-28,Closed,8.4,4.0,Phone
TICK_03938,CUST_01427,Technical,Low,2025-02-05,Closed,23.2,,Email
TICK_03939,CUST_06128,Technical,Low,2024-11-10,Resolved,35.2,3.0,Phone
TICK_03940,CUST_08763,Complaint,Medium,2025-04-26,Resolved,29.6,,In-App
TICK_03941,CUST_06113,Product Inquiry,High,2024-10-29,Escalated,39.6,,In-App
TICK_03942,CUST_02486,Billing,Low,2025-05-17,In Progress,48.7,3.0,Email
TICK_03943,CUST_00807,Technical,Low,2025-03-15,Closed,28.1,4.0,Chat
TICK_03944,CUST_05951,Product Inquiry,Low,2024-04-26,In Progress,34.4,5.0,Email
TICK_03945,CUST_09088,Product Inquiry,Low,2024-08-20,Escalated,24.9,2.0,Chat
TICK_03946,CUST_09558,Technical,Critical,2024-03-16,Resolved,26.9,3.0,Email
TICK_03947,CUST_03683,Product Inquiry,Medium,2024-03-21,Resolved,49.6,5.0,Phone
TICK_03948,CUST_08433,Complaint,Low,2025-05-16,Escalated,18.4,,Chat
TICK_03949,CUST_03132,Complaint,Low,2024-06-27,Escalated,17.0,4.0,Chat
TICK_03950,CUST_01370,Complaint,High,2023-09-13,In Progress,2.4,5.0,Chat
TICK_03951,CUST_06530,Product Inquiry,Critical,2025-03-16,In Progress,21.9,1.0,Chat
TICK_03952,CUST_03415,Feature Request,High,2024-12-24,Escalated,11.8,1.0,Email
TICK_03953,CUST_06467,Product Inquiry,Medium,2025-09-16,In Progress,98.4,1.0,Email
TICK_03954,CUST_02539,Technical,Medium,2025-02-01,Closed,10.7,,Chat
TICK_03955,CUST_07533,Billing,Low,2025-07-02,Escalated,5.2,,Phone
TICK_03956,CUST_08725,Complaint,High,2025-06-19,In Progress,47.6,3.0,Phone
TICK_03957,CUST_06146,Feature Request,Low,2024-09-24,Escalated,67.4,4.0,In-App
TICK_03958,CUST_05761,Product Inquiry,Medium,2024-09-22,Escalated,1.7,,Email
TICK_03959,CUST_01937,Technical,Low,2024-07-06,Resolved,17.5,3.0,Chat
TICK_03960,CUST_02878,Technical,Medium,2024-01-29,Closed,5.0,1.0,Email
TICK_03961,CUST_08208,Technical,Low,2025-04-14,Escalated,30.2,1.0,Email
TICK_03962,CUST_06472,Product Inquiry,Low,2024-03-08,Escalated,76.6,1.0,Chat
TICK_03963,CUST_07686,Product Inquiry,Medium,2023-10-18,Closed,2.5,,Phone
TICK_03964,CUST_05762,Product Inquiry,Low,2024-01-28,Escalated,4.8,,Email
TICK_03965,CUST_08592,Technical,Low,2023-07-11,Closed,0.6,1.0,Email
TICK_03966,CUST_02752,Product Inquiry,Low,2024-07-20,In Progress,47.9,,In-App
TICK_03967,CUST_08114,Complaint,Medium,2024-04-17,Escalated,16.5,,Phone
TICK_03968,CUST_09727,Complaint,Medium,2025-05-17,In Progress,17.1,,Chat
TICK_03969,CUST_02243,Technical,Low,2024-08-31,In Progress,24.9,,Phone
TICK_03970,CUST_06718,Technical,High,2025-09-27,In Progress,7.2,,In-App
TICK_03971,CUST_04400,Complaint,Medium,2024-12-08,In Progress,40.1,,In-App
TICK_03972,CUST_00392,Product Inquiry,Critical,2025-05-18,Escalated,14.7,,Chat
TICK_03973,CUST_05582,Feature Request,Critical,2025-01-16,Escalated,15.9,5.0,Email
TICK_03974,CUST_00143,Complaint,Medium,2024-11-19,Closed,13.3,1.0,In-App
TICK_03975,CUST_06180,Feature Request,Low,2024-10-09,In Progress,26.7,3.0,Chat
TICK_03976,CUST_05213,Billing,High,2025-02-20,Closed,25.5,,Chat
TICK_03977,CUST_08868,Technical,High,2024-08-26,In Progress,7.6,,Phone
TICK_03978,CUST_08750,Product Inquiry,Low,2024-01-16,Resolved,23.2,4.0,Chat
TICK_03979,CUST_09145,Product Inquiry,Low,2024-12-18,Escalated,2.3,1.0,Phone
TICK_03980,CUST_01498,Technical,High,2024-07-29,Resolved,3.0,,In-App
TICK_03981,CUST_09584,Complaint,Medium,2023-11-25,Resolved,7.9,3.0,Chat
TICK_03982,CUST_04488,Feature Request,Low,2024-11-03,Resolved,4.8,1.0,Phone
TICK_03983,CUST_05302,Technical,High,2024-06-12,Closed,14.0,,Phone
TICK_03984,CUST_05059,Technical,High,2025-03-29,Closed,1.9,,Email
TICK_03985,CUST_05238,Feature Request,Low,2024-12-11,Resolved,6.7,5.0,Email
TICK_03986,CUST_04848,Billing,Low,2023-11-15,Resolved,67.6,3.0,Chat
TICK_03987,CUST_07055,Product Inquiry,Medium,2023-11-29,Closed,19.7,1.0,Email
TICK_03988,CUST_00871,Feature Request,Low,2025-06-28,In Progress,37.9,,Phone
TICK_03989,CUST_09554,Technical,Low,2025-05-14,Closed,0.4,4.0,In-App
TICK_03990,CUST_03280,Technical,Low,2024-01-07,In Progress,39.7,,Phone
TICK_03991,CUST_04162,Product Inquiry,High,2024-08-05,Resolved,4.4,,Phone
TICK_03992,CUST_08198,Feature Request,Medium,2024-08-12,Escalated,55.1,4.0,Chat
TICK_03993,CUST_09097,Product Inquiry,Low,2023-12-11,In Progress,6.7,5.0,Phone
TICK_03994,CUST_05439,Complaint,Low,2025-02-28,Resolved,60.9,3.0,In-App
TICK_03995,CUST_02636,Billing,High,2025-04-03,Resolved,8.2,1.0,In-App
TICK_03996,CUST_05269,Product Inquiry,Critical,2023-12-27,Escalated,11.6,,Chat
TICK_03997,CUST_01991,Feature Request,Low,2024-03-19,Escalated,28.3,4.0,Email
TICK_03998,CUST_09576,Feature Request,Medium,2025-08-06,In Progress,5.7,4.0,In-App
TICK_03999,CUST_03436,Complaint,Medium,2023-11-09,Resolved,27.1,3.0,Chat
TICK_04000,CUST_03177,Billing,Low,2025-02-08,Closed,30.0,,Email
TICK_04001,CUST_01770,Feature Request,Low,2024-03-03,Closed,56.9,2.0,Phone
TICK_04002,CUST_04847,Complaint,Medium,2024-09-23,In Progress,7.0,,Phone
TICK_04003,CUST_09794,Billing,Medium,2025-10-08,In Progress,39.6,5.0,Chat
TICK_04004,CUST_00047,Complaint,Medium,2024-05-05,Escalated,3.3,3.0,Phone
TICK_04005,CUST_05116,Product Inquiry,Medium,2025-08-25,Escalated,46.1,,Chat
TICK_04006,CUST_03731,Complaint,Critical,2024-01-26,Closed,43.6,,In-App
TICK_04007,CUST_02496,Billing,Medium,2025-07-13,Escalated,4.0,,Phone
TICK_04008,CUST_05545,Feature Request,Low,2024-05-02,Escalated,61.9,,In-App
TICK_04009,CUST_08202,Product Inquiry,Critical,2025-08-03,In Progress,67.4,,Chat
TICK_04010,CUST_02843,Billing,Low,2023-09-13,Resolved,14.2,1.0,Phone
TICK_04011,CUST_00760,Product Inquiry,Medium,2025-04-05,In Progress,2.6,2.0,Phone
TICK_04012,CUST_09019,Complaint,Low,2025-01-11,Resolved,3.9,2.0,Email
TICK_04013,CUST_08538,Complaint,Medium,2025-04-29,Escalated,11.9,5.0,In-App
TICK_04014,CUST_00459,Billing,Low,2024-06-02,Closed,17.1,2.0,Chat
TICK_04015,CUST_06660,Billing,Low,2024-05-06,In Progress,44.8,4.0,Phone
TICK_04016,CUST_08573,Product Inquiry,Medium,2024-05-19,In Progress,1.8,5.0,Chat
TICK_04017,CUST_03143,Complaint,Low,2024-11-08,Resolved,49.2,,Chat
TICK_04018,CUST_08758,Complaint,High,2024-02-21,Closed,15.3,2.0,In-App
TICK_04019,CUST_00953,Complaint,Low,2023-10-18,Closed,35.9,,In-App
TICK_04020,CUST_00553,Product Inquiry,Critical,2024-12-24,Resolved,32.2,4.0,In-App
TICK_04021,CUST_06078,Complaint,Low,2024-01-24,Resolved,36.4,,Chat
TICK_04022,CUST_07096,Billing,Medium,2023-09-28,Resolved,0.3,,Phone
TICK_04023,CUST_06447,Feature Request,Medium,2023-12-18,Resolved,41.2,2.0,Chat
TICK_04024,CUST_06281,Complaint,High,2025-02-19,In Progress,14.6,1.0,Chat
TICK_04025,CUST_08850,Complaint,Medium,2024-03-02,In Progress,20.7,4.0,Chat
TICK_04026,CUST_02580,Product Inquiry,High,2024-05-16,Closed,45.7,,Phone
TICK_04027,CUST_07569,Feature Request,Medium,2024-08-20,Closed,3.8,,Phone
TICK_04028,CUST_01686,Feature Request,Low,2024-09-05,In Progress,11.5,,In-App
TICK_04029,CUST_05692,Billing,Low,2025-05-22,Resolved,22.2,,Chat
TICK_04030,CUST_09341,Technical,Low,2025-04-10,Resolved,149.5,,Chat
TICK_04031,CUST_02627,Feature Request,Low,2024-11-23,Resolved,6.6,5.0,Phone
TICK_04032,CUST_08739,Complaint,Low,2024-12-29,In Progress,5.3,4.0,Email
TICK_04033,CUST_07341,Feature Request,Medium,2024-06-04,Resolved,11.5,3.0,Chat
TICK_04034,CUST_04772,Feature Request,Medium,2024-11-24,Closed,20.8,,Chat
TICK_04035,CUST_05238,Billing,Medium,2025-02-23,Resolved,30.4,2.0,Chat
TICK_04036,CUST_04112,Product Inquiry,Critical,2025-04-30,In Progress,2.7,4.0,Chat
TICK_04037,CUST_02419,Feature Request,High,2024-03-10,Closed,9.0,1.0,Chat
TICK_04038,CUST_02622,Feature Request,Low,2024-08-05,Closed,17.6,,Phone
TICK_04039,CUST_07447,Technical,Low,2023-07-13,Escalated,35.8,4.0,Chat
TICK_04040,CUST_01896,Complaint,Low,2024-05-28,Resolved,2.2,4.0,Phone
TICK_04041,CUST_02523,Billing,High,2025-02-11,In Progress,13.0,2.0,Chat
TICK_04042,CUST_02899,Technical,High,2025-06-19,Resolved,17.2,,In-App
TICK_04043,CUST_02607,Billing,Medium,2024-02-17,Closed,40.5,3.0,In-App
TICK_04044,CUST_01694,Technical,Low,2025-06-21,Escalated,24.3,4.0,Email
TICK_04045,CUST_05896,Complaint,Medium,2024-12-04,Resolved,4.0,,Email
TICK_04046,CUST_08849,Complaint,High,2024-02-23,Resolved,48.1,5.0,Phone
TICK_04047,CUST_02342,Billing,Medium,2023-11-18,Resolved,6.4,,In-App
TICK_04048,CUST_09571,Product Inquiry,Medium,2024-11-10,In Progress,5.1,4.0,In-App
TICK_04049,CUST_02822,Product Inquiry,Medium,2025-06-13,Closed,30.7,1.0,In-App
TICK_04050,CUST_06229,Product Inquiry,Low,2024-05-22,Resolved,16.2,,Email
TICK_04051,CUST_02673,Billing,Low,2024-11-11,Closed,35.7,2.0,Email
TICK_04052,CUST_07551,Technical,High,2024-10-15,In Progress,15.8,3.0,In-App
TICK_04053,CUST_00716,Feature Request,High,2023-12-29,Closed,12.4,1.0,Chat
TICK_04054,CUST_06155,Feature Request,High,2025-06-02,Resolved,20.7,1.0,Email
TICK_04055,CUST_09620,Feature Request,High,2023-12-30,Escalated,1.7,5.0,Phone
TICK_04056,CUST_06915,Product Inquiry,Low,2023-09-30,Resolved,25.4,2.0,Phone
TICK_04057,CUST_02673,Product Inquiry,Low,2024-10-11,Resolved,16.8,,Phone
TICK_04058,CUST_09604,Feature Request,Low,2024-03-14,Closed,1.0,4.0,Email
TICK_04059,CUST_00508,Complaint,High,2025-04-04,In Progress,15.6,,Chat
TICK_04060,CUST_03834,Product Inquiry,Medium,2024-08-06,In Progress,51.6,2.0,In-App
TICK_04061,CUST_02292,Complaint,High,2025-04-30,Closed,6.7,4.0,In-App
TICK_04062,CUST_00816,Technical,Low,2023-11-24,Escalated,2.5,,Email
TICK_04063,CUST_08495,Billing,Low,2024-09-29,Escalated,37.2,4.0,In-App
TICK_04064,CUST_09009,Technical,Medium,2023-12-01,In Progress,12.8,5.0,Email
TICK_04065,CUST_03451,Complaint,High,2024-10-18,Escalated,14.7,,Phone
TICK_04066,CUST_03069,Complaint,Low,2024-09-06,Resolved,5.8,4.0,Email
TICK_04067,CUST_09243,Technical,High,2024-01-13,Resolved,11.5,,Phone
TICK_04068,CUST_08113,Product Inquiry,Low,2025-01-20,Closed,5.4,3.0,Phone
TICK_04069,CUST_03625,Feature Request,Medium,2025-03-17,Escalated,18.9,,Phone
TICK_04070,CUST_01896,Product Inquiry,Medium,2024-07-10,In Progress,44.9,,Phone
TICK_04071,CUST_05551,Product Inquiry,Low,2025-01-31,Resolved,53.7,,Chat
TICK_04072,CUST_04730,Technical,Low,2024-08-24,Closed,6.2,3.0,In-App
TICK_04073,CUST_03743,Technical,Medium,2025-06-20,Resolved,86.0,,Phone
TICK_04074,CUST_01448,Product Inquiry,High,2024-03-27,Closed,4.5,1.0,Email
TICK_04075,CUST_04208,Product Inquiry,Low,2025-08-11,In Progress,15.6,5.0,In-App
TICK_04076,CUST_06037,Technical,Critical,2025-08-26,Escalated,34.3,2.0,In-App
TICK_04077,CUST_02260,Billing,High,2024-09-30,Resolved,21.4,,In-App
TICK_04078,CUST_02865,Product Inquiry,High,2025-05-17,Resolved,8.1,4.0,Chat
TICK_04079,CUST_03233,Product Inquiry,Low,2024-12-07,Escalated,41.6,5.0,Chat
TICK_04080,CUST_01723,Product Inquiry,Medium,2023-10-02,Resolved,125.6,,Chat
TICK_04081,CUST_02670,Complaint,Low,2024-01-25,Resolved,26.6,1.0,Phone
TICK_04082,CUST_02657,Billing,Low,2024-01-04,In Progress,24.1,1.0,Chat
TICK_04083,CUST_09354,Complaint,Medium,2024-08-16,Resolved,17.4,4.0,Phone
TICK_04084,CUST_06590,Feature Request,Low,2023-07-30,Closed,23.7,,Phone
TICK_04085,CUST_09393,Feature Request,High,2025-02-07,Closed,44.0,,Chat
TICK_04086,CUST_09581,Product Inquiry,Medium,2024-06-19,Closed,15.1,1.0,Email
TICK_04087,CUST_06679,Technical,High,2025-03-13,Resolved,11.8,,Email
TICK_04088,CUST_06463,Billing,Low,2024-05-12,Closed,31.6,,Chat
TICK_04089,CUST_08285,Feature Request,High,2025-04-10,Resolved,7.7,3.0,Phone
TICK_04090,CUST_03538,Feature Request,Low,2024-03-26,In Progress,81.7,,Email
TICK_04091,CUST_03013,Product Inquiry,Medium,2025-03-17,Closed,22.1,,Phone
TICK_04092,CUST_09516,Billing,Low,2024-08-18,In Progress,14.5,1.0,In-App
TICK_04093,CUST_07673,Technical,Low,2024-11-09,Closed,22.4,,Phone
TICK_04094,CUST_00041,Complaint,Low,2025-05-13,In Progress,30.4,3.0,Chat
TICK_04095,CUST_08260,Feature Request,Low,2024-04-19,In Progress,53.3,,Phone
TICK_04096,CUST_02879,Complaint,High,2025-09-12,In Progress,8.7,3.0,In-App
TICK_04097,CUST_00380,Complaint,Low,2024-10-09,In Progress,40.6,3.0,Email
TICK_04098,CUST_09973,Feature Request,Low,2024-05-01,Escalated,21.9,,Chat
TICK_04099,CUST_02224,Feature Request,Low,2025-02-12,In Progress,59.1,,Phone
TICK_04100,CUST_04412,Feature Request,Low,2024-07-27,Escalated,17.9,2.0,Phone
TICK_04101,CUST_06194,Technical,Low,2024-02-13,Escalated,37.2,,Chat
TICK_04102,CUST_07989,Feature Request,Low,2023-12-28,Closed,4.7,4.0,In-App
TICK_04103,CUST_07691,Complaint,Low,2023-11-20,Escalated,2.3,4.0,Chat
TICK_04104,CUST_02186,Complaint,Medium,2024-11-04,Resolved,8.5,3.0,Phone
TICK_04105,CUST_04468,Product Inquiry,High,2025-06-20,Escalated,43.5,,Email
TICK_04106,CUST_02543,Complaint,Medium,2025-03-26,Resolved,39.2,3.0,In-App
TICK_04107,CUST_06927,Billing,Low,2025-03-31,Resolved,2.5,,Email
TICK_04108,CUST_09613,Billing,Low,2024-03-14,In Progress,23.3,2.0,In-App
TICK_04109,CUST_05092,Billing,Low,2024-03-02,Closed,5.5,,Chat
TICK_04110,CUST_02974,Complaint,Medium,2025-01-28,Resolved,24.3,3.0,Chat
TICK_04111,CUST_00414,Complaint,Low,2023-11-16,Resolved,2.7,1.0,Phone
TICK_04112,CUST_04322,Product Inquiry,Medium,2025-01-03,In Progress,5.0,3.0,Email
TICK_04113,CUST_09448,Feature Request,Low,2024-04-15,Closed,5.1,4.0,Chat
TICK_04114,CUST_03631,Technical,High,2025-03-06,Escalated,20.8,1.0,Phone
TICK_04115,CUST_00813,Feature Request,Low,2025-08-20,Closed,12.1,4.0,Chat
TICK_04116,CUST_08042,Complaint,Medium,2024-05-08,In Progress,12.7,,Phone
TICK_04117,CUST_03873,Feature Request,High,2024-03-15,Resolved,79.3,3.0,Chat
TICK_04118,CUST_09197,Complaint,Medium,2024-11-13,Closed,0.3,5.0,In-App
TICK_04119,CUST_04003,Complaint,Low,2024-10-23,Escalated,11.9,2.0,Chat
TICK_04120,CUST_00193,Product Inquiry,Low,2024-02-24,Closed,9.4,,In-App
TICK_04121,CUST_01503,Product Inquiry,Medium,2023-07-28,Escalated,7.2,2.0,In-App
TICK_04122,CUST_03032,Technical,Low,2025-01-30,In Progress,82.9,5.0,Phone
TICK_04123,CUST_07945,Technical,Critical,2024-06-23,Closed,80.8,5.0,Phone
TICK_04124,CUST_01159,Complaint,Low,2024-10-27,Closed,26.0,,Phone
TICK_04125,CUST_08251,Feature Request,Medium,2023-12-06,Resolved,27.1,5.0,Phone
TICK_04126,CUST_07378,Complaint,Low,2025-07-02,Closed,4.9,4.0,Phone
TICK_04127,CUST_01051,Feature Request,Medium,2024-06-04,Closed,14.9,4.0,Chat
TICK_04128,CUST_09158,Billing,Medium,2024-09-17,Closed,11.7,5.0,In-App
TICK_04129,CUST_00303,Technical,Low,2024-04-25,Escalated,20.7,,Phone
TICK_04130,CUST_00772,Complaint,Medium,2025-08-26,In Progress,52.9,,Chat
TICK_04131,CUST_01691,Product Inquiry,High,2025-03-03,Resolved,57.4,5.0,Chat
TICK_04132,CUST_07234,Feature Request,Medium,2024-05-01,Resolved,18.4,,In-App
TICK_04133,CUST_05005,Technical,Medium,2025-04-12,In Progress,16.5,1.0,In-App
TICK_04134,CUST_08843,Complaint,Low,2025-07-25,In Progress,27.2,,Email
TICK_04135,CUST_03926,Product Inquiry,Medium,2025-03-20,Resolved,4.4,1.0,Email
TICK_04136,CUST_05559,Feature Request,Medium,2024-07-04,Closed,9.6,,Email
TICK_04137,CUST_05881,Technical,Low,2024-05-31,In Progress,18.8,,Email
TICK_04138,CUST_06758,Product Inquiry,Low,2025-04-06,Escalated,15.7,3.0,Phone
TICK_04139,CUST_09059,Complaint,High,2025-05-25,Escalated,50.7,,Phone
TICK_04140,CUST_06448,Complaint,Low,2024-01-24,Escalated,1.2,5.0,In-App
TICK_04141,CUST_09538,Complaint,Low,2024-03-18,In Progress,33.2,,In-App
TICK_04142,CUST_08376,Billing,High,2023-11-20,Closed,8.2,4.0,Email
TICK_04143,CUST_04883,Technical,Low,2024-03-08,In Progress,4.7,,Chat
TICK_04144,CUST_00516,Feature Request,Medium,2025-06-20,Escalated,38.4,,Phone
TICK_04145,CUST_06480,Product Inquiry,Medium,2024-11-19,Resolved,53.2,3.0,Phone
TICK_04146,CUST_02451,Billing,Low,2024-05-19,In Progress,1.1,,In-App
TICK_04147,CUST_08826,Billing,Low,2025-10-29,Escalated,8.2,2.0,Email
TICK_04148,CUST_03998,Technical,Low,2024-08-05,Escalated,61.2,4.0,Chat
TICK_04149,CUST_01914,Feature Request,Low,2024-01-16,Closed,67.3,5.0,Phone
TICK_04150,CUST_05328,Feature Request,Medium,2025-01-22,Closed,5.6,1.0,Email
TICK_04151,CUST_04814,Billing,Medium,2024-01-20,In Progress,9.1,3.0,Chat
TICK_04152,CUST_00414,Billing,Medium,2023-10-10,Resolved,5.8,,Email
TICK_04153,CUST_07282,Complaint,Critical,2024-11-09,Closed,64.6,,In-App
TICK_04154,CUST_08232,Complaint,Medium,2025-04-14,Escalated,3.4,,In-App
TICK_04155,CUST_05004,Feature Request,Medium,2023-10-09,Escalated,13.4,3.0,Chat
TICK_04156,CUST_03192,Product Inquiry,Critical,2025-03-15,In Progress,53.4,2.0,Email
TICK_04157,CUST_07986,Product Inquiry,Medium,2024-04-02,Resolved,7.5,,In-App
TICK_04158,CUST_00162,Technical,Low,2024-03-09,Closed,19.0,2.0,In-App
TICK_04159,CUST_08089,Technical,Medium,2023-11-24,Resolved,17.5,,Chat
TICK_04160,CUST_08811,Complaint,Medium,2023-11-11,Escalated,20.9,,In-App
TICK_04161,CUST_02642,Billing,Medium,2024-03-02,Escalated,91.1,5.0,Email
TICK_04162,CUST_03390,Feature Request,High,2024-06-15,Closed,24.5,2.0,In-App
TICK_04163,CUST_05697,Technical,Medium,2024-06-14,Closed,18.8,,Email
